loc1,loc2,para1,dow,para2,para3,para4,price
2,22,3,Fri,212,2080.0,3.6,200.0
5,59,3,Fri,535,1439.0,2.8,270.0
5,50,3,Fri,427,14000.0,13.6,600.0
6,63,1,Wed,514,211.9,2.8,283.33
2,21,1,Mon,329,12247.0,13.6,400.0
5,50,1,Thu,538,11891.0,9.0,450.0
2,22,1,Tue,318,9792.0,4.8,250.0
8,87,1,Tue,669,17213.0,8.4,375.0
0,06,1,Thu,21,3600.0,8.4,575.0
2,27,0,Tue,107,300.0,1.6,236.67
5,50,1,Tue,296,4575.0,9.6,212.5
0,06,1,Tue,338,10000.0,7.0,175.0
7,78,0,Fri,107,9570.0,10.0,220.0
7,78,1,Wed,701,6000.0,6.0,460.0
0,08,1,Mon,354,8000.0,13.6,325.0
8,85,3,Fri,184,8540.0,5.6,628.09
4,42,1,Tue,519,2500.0,2.5,186.56
4,41,3,Fri,568,3962.0,6.8,513.95
0,05,1,Wed,642,5449.0,26.4,740.0
4,40,1,Tue,413,900.0,1.2,215.0
4,47,1,Tue,532,3510.0,8.0,390.0
7,79,3,Fri,343,16667.5,13.6,830.0
1,12,1,Tue,122,20156.0,13.6,350.0
1,14,1,Mon,280,1523.0,13.6,320.0
1,13,1,Tue,535,24000.0,13.6,800.0
9,95,1,Thu,400,23960.0,10.4,510.0
6,68,1,Wed,420,9308.0,10.8,262.0
7,74,3,Fri,426,402.0,2.5,230.0
9,95,1,Wed,265,2422.0,2.4,137.5
4,47,1,Wed,576,8500.0,12.8,700.0
2,20,1,Mon,731,21500.0,8.8,370.0
4,46,3,Fri,662,1980.0,6.8,440.0
0,02,1,Thu,515,7287.0,6.4,680.0
2,21,1,Wed,409,1762.0,2.4,200.0
8,88,1,Mon,337,21420.0,13.6,470.0
6,65,3,Fri,349,3584.0,5.6,300.0
7,71,1,Wed,148,7632.0,6.1,450.0
0,03,1,Mon,616,18863.0,10.0,760.0
4,45,1,Thu,506,6900.0,5.0,582.73
0,09,1,Tue,304,4600.0,10.0,400.0
5,59,3,Fri,736,3730.0,4.8,433.33
9,99,3,Fri,187,4764.0,3.2,260.0
9,99,1,Mon,314,10000.0,6.0,180.0
3,30,3,Fri,546,24500.0,13.6,735.0
2,21,1,Wed,314,7334.0,13.6,420.0
2,23,3,Fri,827,19197.0,13.6,900.0
2,23,1,Wed,495,12284.0,13.6,550.0
2,22,3,Fri,580,1529.0,3.2,146.95
1,14,4,Fri,657,5542.0,6.5,600.0
2,21,1,Tue,320,4572.0,2.0,125.0
2,21,1,Tue,268,11000.0,7.6,300.0
4,41,1,Mon,571,5000.0,13.6,750.0
2,20,1,Wed,715,2639.0,5.2,850.0
8,83,1,Wed,504,1100.0,3.4,215.0
0,04,3,Fri,352,10200.0,5.2,173.33
1,13,1,Thu,85,24000.0,13.6,230.0
4,42,1,Thu,586,3643.0,7.2,400.0
9,91,2,Wed,1349,22500.0,13.6,1300.0
8,85,3,Fri,554,3900.0,3.2,230.0
1,15,0,Wed,82,6000.0,10.0,140.0
6,64,1,Thu,593,2999.0,3.2,350.0
0,04,1,Thu,171,5400.0,2.4,310.0
0,04,1,Tue,310,10000.0,11.0,500.0
8,89,1,Thu,444,2187.0,1.6,233.33
7,74,3,Fri,429,17048.0,6.0,260.0
8,87,1,Tue,692,12000.0,6.8,390.0
6,61,1,Tue,488,8000.0,9.4,480.0
3,37,4,Fri,411,4274.0,2.8,300.0
1,13,0,Fri,16,950.0,6.0,140.0
6,68,1,Tue,547,25224.0,13.6,600.0
0,09,1,Wed,343,9690.0,13.6,700.0
5,57,1,Mon,551,3000.0,6.0,470.0
0,04,0,Fri,142,12000.0,13.6,300.0
8,86,1,Wed,494,2032.0,13.6,570.0
7,73,1,Tue,573,10400.0,7.2,679.48
2,22,1,Wed,401,5575.0,4.0,320.0
7,75,1,Tue,339,15000.0,13.6,580.0
2,20,1,Wed,280,3500.0,6.0,166.67
5,56,4,Fri,779,10500.0,8.0,495.0
6,64,1,Mon,109,10432.0,13.6,550.0
9,95,1,Wed,265,3005.0,3.4,137.5
4,42,1,Wed,761,14500.0,9.2,480.0
1,14,1,Mon,321,24000.0,13.6,500.0
5,51,0,Wed,274,3004.0,8.1,370.0
1,15,3,Fri,387,11100.0,8.4,350.0
4,42,1,Tue,531,4500.0,4.0,290.0
3,30,3,Fri,209,1000.0,3.5,200.0
9,95,1,Thu,322,592.0,4.8,150.0
2,27,1,Thu,423,21390.0,8.4,260.0
6,68,1,Wed,138,4000.0,10.0,520.0
7,77,3,Fri,684,3010.0,9.6,435.0
5,59,1,Thu,293,2960.0,5.6,362.82
1,15,0,Mon,391,21913.0,13.6,600.0
5,50,1,Tue,692,2200.0,2.8,283.33
6,68,1,Mon,143,1055.0,6.0,93.33
5,57,3,Fri,514,22050.0,13.6,730.0
1,13,1,Mon,581,1500.0,2.0,293.33
2,20,1,Mon,167,19486.0,13.6,350.0
1,19,0,Mon,170,25000.0,13.6,275.0
2,23,1,Tue,175,6125.0,3.4,122.5
8,85,1,Thu,641,3827.0,13.6,475.0
8,87,1,Tue,651,17780.0,12.4,720.0
5,57,1,Tue,514,22500.0,13.6,720.0
2,21,3,Fri,329,7000.0,13.6,400.0
5,50,1,Wed,578,24000.0,13.6,775.0
0,06,1,Mon,622,5000.0,4.53,150.0
0,01,1,Mon,502,15511.0,10.0,500.0
1,15,0,Tue,56,10000.0,13.6,172.47
6,67,1,Tue,647,2569.0,6.8,250.0
1,19,1,Mon,208,1800.0,13.6,300.0
5,50,1,Tue,555,5199.0,4.0,270.0
2,21,1,Tue,137,5460.0,10.4,300.0
9,96,3,Fri,386,1936.0,4.0,230.0
1,12,1,Mon,640,6396.0,9.0,580.0
0,04,1,Wed,486,2500.0,4.1,444.47
7,73,1,Tue,632,24000.0,13.6,874.12
8,89,1,Wed,421,24000.0,13.6,510.0
8,88,1,Wed,888,6176.0,13.6,910.0
8,89,3,Fri,596,24000.0,9.6,700.0
8,87,1,Tue,512,24000.0,13.6,570.0
2,21,3,Tue,1172,2624.0,2.0,590.0
0,08,1,Tue,346,10000.0,3.0,400.0
0,06,1,Wed,243,21693.0,13.6,445.0
5,51,1,Mon,568,780.0,2.4,180.0
2,27,4,Thu,426,20000.0,13.6,700.0
1,18,1,Mon,442,1000.0,4.0,190.0
2,21,1,Thu,441,5188.0,6.4,380.0
3,35,1,Thu,509,23530.0,13.6,700.0
2,21,3,Fri,437,2900.0,5.2,270.0
1,12,3,Fri,363,25787.0,13.6,500.0
5,52,1,Thu,425,5670.0,3.6,305.66
2,23,1,Tue,400,24000.0,13.6,380.0
2,22,1,Thu,271,491.0,3.0,170.0
4,45,3,Fri,556,3130.0,11.0,580.0
2,26,1,Thu,634,24000.0,13.6,850.0
0,08,3,Fri,268,6539.0,5.2,300.0
3,33,1,Thu,388,6020.0,6.6,290.0
0,08,3,Fri,339,23000.0,13.6,650.0
8,89,1,Wed,626,5017.0,5.0,913.26
7,74,1,Tue,270,8900.0,8.9,280.0
2,21,1,Wed,598,21805.0,10.0,375.0
1,17,0,Tue,102,25725.0,2.4,145.9
0,09,0,Fri,190,3500.0,6.0,283.33
8,86,1,Mon,743,6755.0,4.4,450.0
3,37,1,Thu,217,988.0,4.8,136.67
3,39,0,Mon,256,5000.0,13.0,415.51
2,21,1,Wed,326,5532.0,12.0,470.0
4,47,1,Tue,666,23000.0,13.6,790.0
8,85,1,Mon,510,5798.0,12.8,225.69
2,29,1,Mon,348,6934.0,3.6,205.0
1,12,0,Mon,18,24000.0,13.6,500.0
0,09,1,Thu,539,5200.0,13.0,1300.0
1,19,0,Mon,193,24150.0,13.6,275.0
4,40,1,Thu,554,7892.6,9.6,415.0
3,34,1,Fri,248,5446.0,2.8,470.0
2,21,1,Thu,353,4400.0,4.4,175.0
5,57,1,Mon,356,6100.0,3.2,200.0
0,01,2,Tue,1288,10000.0,6.8,1125.0
7,71,3,Fri,550,1150.0,3.0,340.0
1,12,1,Thu,742,4000.0,13.6,492.5
9,95,1,Wed,214,12000.0,6.8,235.0
7,72,1,Mon,669,24000.0,13.6,720.0
2,24,2,Wed,759,9180.0,13.6,880.0
6,63,1,Mon,296,6500.0,13.6,460.0
1,12,0,Fri,17,620.0,1.2,150.0
7,74,1,Wed,370,7500.0,8.8,290.0
0,06,1,Mon,395,23000.0,11.2,310.0
3,30,1,Wed,289,7721.0,14.0,400.0
3,35,1,Thu,509,9085.0,4.4,400.0
6,67,1,Thu,433,4950.0,4.2,400.0
1,13,1,Tue,536,6000.0,6.0,300.0
0,08,3,Fri,349,21000.0,13.6,450.0
7,74,1,Wed,389,2000.0,7.0,229.73
8,86,1,Thu,302,1500.0,2.0,130.0
0,01,1,Fri,432,400.0,3.9,435.0
3,31,1,Thu,517,24000.0,13.6,700.0
7,77,1,Tue,104,6563.0,4.8,175.0
0,06,1,Mon,169,6000.0,5.0,200.0
2,22,1,Thu,507,12420.0,8.8,778.21
0,08,1,Wed,668,1800.0,4.5,400.0
1,15,3,Fri,306,12288.0,13.2,370.0
1,12,3,Fri,527,25548.0,13.6,490.0
6,63,1,Thu,96,6620.0,6.8,440.0
9,90,1,Wed,351,2000.0,6.0,390.0
3,32,1,Thu,348,10000.0,6.0,265.0
4,45,2,Tue,455,1840.0,5.6,315.0
3,30,1,Thu,535,1464.0,1.5,375.0
1,19,1,Mon,326,9610.0,6.8,186.67
6,60,1,Wed,195,4500.0,7.0,250.0
0,06,0,Tue,227,5000.0,3.0,100.0
4,47,5,Wed,913,682.0,1.6,400.0
1,14,1,Mon,158,24000.0,13.6,270.0
8,85,3,Fri,722,23800.0,13.6,850.0
5,57,1,Mon,290,4815.0,2.4,270.0
8,81,1,Thu,647,900.0,3.6,276.67
5,50,1,Mon,693,15901.0,13.6,800.0
3,31,1,Thu,467,1100.0,3.0,280.0
4,41,1,Mon,371,24392.0,13.6,680.0
0,07,3,Fri,119,2180.0,12.6,330.0
6,68,1,Wed,527,2833.0,4.2,330.0
0,06,0,Thu,190,20000.0,13.6,270.0
3,35,1,Mon,483,930.0,2.5,350.0
2,25,3,Fri,983,23780.0,13.6,700.0
7,76,1,Tue,698,18300.0,8.0,300.0
9,95,3,Fri,1059,2156.0,3.6,900.0
2,21,1,Tue,276,13500.0,8.0,300.0
5,50,1,Tue,598,2608.0,7.2,250.0
0,02,1,Mon,274,18840.0,13.6,390.0
7,78,1,Tue,682,24000.0,13.6,780.0
2,21,1,Wed,348,6158.0,7.8,370.0
0,05,1,Tue,157,938.0,2.8,110.0
9,99,1,Wed,327,5000.0,3.6,210.0
8,82,1,Mon,653,920.0,2.0,270.0
6,63,1,Tue,553,16356.0,8.0,325.0
7,71,1,Thu,404,10658.0,7.6,425.0
6,67,3,Fri,670,4220.0,13.6,694.0
7,79,1,Wed,372,386.0,2.27,128.33
0,07,1,Wed,320,22961.0,13.6,400.0
6,68,3,Fri,347,2723.0,11.0,410.0
7,79,3,Fri,767,3142.0,4.8,400.0
2,21,1,Thu,229,4164.0,2.0,166.67
8,85,1,Mon,647,8715.0,13.6,1700.0
2,24,1,Thu,310,9105.0,13.6,430.0
5,59,1,Tue,343,24000.0,13.6,500.0
1,12,1,Mon,586,8000.0,8.0,340.0
5,59,1,Thu,728,6748.0,13.6,900.0
2,23,1,Tue,639,6940.0,6.8,330.0
1,16,1,Wed,407,9900.0,13.6,528.0
7,77,1,Wed,528,6558.8,13.6,570.0
7,78,1,Tue,19,2298.0,13.6,900.0
5,59,1,Tue,538,4980.0,5.6,440.0
5,58,3,Fri,474,1500.0,6.0,325.0
7,71,1,Thu,427,1480.0,3.2,230.0
2,22,1,Tue,579,21000.0,13.6,680.0
9,97,1,Mon,294,2600.0,5.2,95.59
2,23,1,Wed,273,5000.0,4.0,123.33
8,86,3,Fri,682,2640.0,12.0,790.0
6,68,0,Fri,595,1591.7,7.6,352.62
2,21,1,Thu,532,17974.0,13.6,600.0
9,97,1,Thu,340,1675.0,6.8,250.0
4,41,1,Wed,568,3957.0,6.8,340.0
3,36,1,Fri,419,24000.0,13.6,500.0
1,12,1,Thu,363,25000.0,13.6,500.0
6,67,1,Mon,650,2000.0,8.0,375.0
5,59,1,Thu,414,2560.0,7.2,470.0
2,21,1,Thu,429,3950.0,13.6,580.0
6,66,1,Wed,16,600.0,2.0,200.0
5,56,1,Mon,454,12704.0,9.6,530.0
9,95,1,Thu,332,2000.0,2.0,136.67
2,23,1,Wed,372,5266.0,2.66,180.0
7,73,1,Wed,355,1540.0,5.0,390.0
0,06,1,Wed,554,13810.0,13.6,720.0
2,23,1,Wed,304,2973.0,1.5,200.0
9,90,1,Thu,434,6660.0,5.2,203.33
2,20,1,Mon,367,1280.0,1.5,320.0
0,01,3,Fri,518,2000.0,5.5,385.0
0,01,3,Fri,334,24160.0,13.6,340.0
2,27,1,Tue,349,5000.0,5.0,156.67
7,75,3,Fri,647,3691.0,2.0,230.0
1,14,1,Thu,34,20000.0,13.6,120.0
3,38,1,Mon,408,25000.0,13.6,460.0
0,08,1,Mon,473,2400.0,3.1,340.0
5,55,1,Wed,619,6451.0,13.2,425.0
2,23,3,Fri,273,24500.0,13.6,425.0
5,50,1,Wed,554,20000.0,13.6,680.0
5,57,1,Tue,575,21583.0,13.6,650.0
5,57,1,Tue,363,7200.0,4.5,240.0
2,20,1,Mon,593,18500.0,10.0,550.0
5,56,1,Thu,602,1695.5,2.0,141.67
0,09,1,Tue,307,4000.0,6.0,300.0
6,62,1,Tue,418,3375.0,13.6,930.0
4,44,1,Mon,345,2200.0,6.0,375.0
0,04,1,Thu,182,5376.0,12.0,300.0
5,50,1,Thu,591,4333.0,1.2,292.5
3,33,1,Tue,239,13130.0,10.8,380.0
8,85,1,Wed,629,7364.0,12.0,780.0
4,41,1,Mon,420,2672.0,5.9,330.0
0,06,3,Fri,215,17966.0,13.6,670.0
2,22,1,Wed,689,25000.0,13.6,830.0
1,14,3,Fri,259,3456.0,3.2,225.88
2,20,1,Wed,591,2747.0,3.2,365.0
2,20,1,Thu,296,2955.0,6.6,250.0
2,23,1,Tue,198,3493.0,2.0,127.5
9,94,1,Thu,25,3274.0,4.3,350.0
2,27,1,Mon,935,15000.0,6.0,1538.55
1,14,1,Tue,213,2770.0,1.6,175.0
0,01,1,Mon,214,4000.0,7.0,230.0
6,66,3,Fri,548,23915.0,13.6,700.0
4,46,1,Wed,542,23889.0,13.6,750.0
3,30,7,Thu,43,600.0,3.0,220.0
0,07,1,Wed,620,2696.0,10.3,770.0
7,76,3,Fri,772,18660.0,13.2,880.0
2,20,1,Wed,192,3300.0,6.0,200.0
0,04,1,Tue,746,6600.0,6.4,450.0
2,22,1,Mon,320,1262.0,2.4,150.0
2,23,3,Fri,297,24000.0,11.0,175.0
7,76,3,Fri,459,7200.0,4.53,216.67
2,22,1,Wed,371,3400.0,3.6,200.0
6,66,3,Fri,1113,9954.0,12.6,600.0
9,93,1,Wed,360,1500.0,6.0,299.0
3,30,3,Fri,674,15000.0,13.6,800.0
2,27,3,Fri,148,5310.0,2.5,260.0
5,58,1,Tue,478,2186.0,5.2,385.0
0,02,1,Wed,527,1300.0,4.9,500.0
9,99,1,Mon,221,12500.0,6.8,225.0
4,49,3,Fri,504,8000.0,4.0,233.33
7,76,3,Fri,447,13650.0,13.6,750.0
3,31,1,Thu,290,23878.0,13.6,420.0
2,27,4,Fri,813,1073.0,1.2,526.67
1,16,0,Tue,322,24000.0,13.6,450.0
7,78,1,Thu,331,3000.0,4.0,340.0
2,21,1,Wed,322,10899.0,13.6,410.0
3,31,1,Wed,332,10000.0,13.6,500.0
8,80,1,Wed,260,24000.0,13.6,315.0
3,35,1,Wed,509,10920.0,4.8,430.0
7,74,1,Wed,381,2000.0,2.5,150.0
8,86,1,Mon,16,22504.0,13.6,460.0
0,06,1,Wed,312,1813.0,1.6,74.29
2,21,1,Mon,624,18000.0,13.6,770.0
3,35,1,Tue,509,7280.0,4.0,380.0
1,14,1,Wed,576,22000.0,8.0,800.0
1,14,0,Thu,78,10000.0,7.0,60.0
0,02,1,Thu,355,24000.0,13.6,760.0
0,01,1,Wed,467,613.0,5.0,235.0
4,49,1,Mon,450,20476.0,7.6,620.0
5,51,1,Wed,238,1327.0,4.8,330.0
1,19,1,Wed,24,24000.0,13.6,900.0
7,79,1,Mon,768,1730.0,2.0,236.32
7,76,1,Wed,447,13650.0,13.6,750.0
2,21,0,Tue,158,3247.0,13.6,300.0
4,45,1,Thu,420,4040.0,5.6,280.0
3,31,3,Fri,369,21120.0,13.6,520.0
7,71,1,Thu,663,20760.0,11.5,375.0
9,99,1,Mon,357,1420.0,4.4,315.0
2,20,1,Wed,322,3279.0,2.0,143.33
2,21,1,Wed,312,5000.0,5.3,366.59
9,90,1,Tue,202,2615.0,1.6,173.33
8,89,4,Thu,44,24000.0,13.6,540.0
0,0B,2,Mon,801,1091.0,9.0,1350.0
5,53,1,Wed,637,11490.0,6.8,420.0
9,98,3,Fri,504,2600.0,1.6,200.0
7,74,1,Wed,461,424.0,3.0,280.0
0,04,1,Thu,232,7539.0,10.0,175.0
2,21,1,Tue,296,3360.0,2.8,116.67
6,63,1,Mon,455,10660.0,6.6,247.0
3,30,0,Fri,283,7048.3,13.6,420.0
9,93,3,Fri,794,1250.0,2.6,260.0
1,12,0,Thu,356,24000.0,13.6,520.0
8,85,1,Tue,620,7000.0,7.0,420.0
7,78,1,Tue,810,11803.0,13.6,840.0
2,28,1,Thu,23,21501.0,4.0,750.0
8,85,1,Wed,566,18000.0,10.0,710.0
5,54,1,Tue,683,10000.0,13.6,790.0
7,71,1,Tue,260,6000.0,13.2,450.0
3,35,3,Fri,516,1188.0,8.0,360.0
2,21,1,Mon,307,5700.0,3.2,173.33
4,42,1,Wed,499,5650.0,2.8,291.07
2,25,1,Thu,335,23526.0,13.6,400.0
3,32,1,Wed,519,24186.0,13.6,620.0
9,94,3,Fri,843,12000.0,6.4,610.0
9,96,1,Tue,337,8000.0,13.6,460.0
8,83,1,Thu,653,24500.0,13.6,660.0
2,25,1,Wed,309,18000.0,13.6,470.0
8,85,1,Tue,466,6060.0,13.6,830.0
7,78,3,Fri,495,6000.0,3.6,162.5
6,64,1,Thu,109,5052.0,7.2,390.0
4,47,1,Thu,641,5302.0,3.0,270.0
1,12,1,Tue,363,15430.0,13.6,500.0
0,02,1,Tue,238,1680.0,2.1,180.0
1,19,0,Wed,193,20000.0,13.6,275.0
2,29,3,Fri,259,6580.0,13.6,400.0
0,04,1,Thu,402,5000.0,13.6,395.0
2,20,1,Tue,303,22384.0,13.6,400.0
0,05,1,Wed,327,13560.0,7.5,300.0
3,39,3,Fri,156,545.0,2.0,120.0
0,01,1,Tue,299,3213.0,13.6,450.0
0,08,1,Mon,143,1250.0,5.5,170.0
0,01,1,Mon,771,12000.0,5.0,510.0
3,31,1,Mon,321,440.0,11.0,235.0
8,86,1,Mon,71,15000.0,13.6,260.0
9,97,0,Wed,52,5294.0,4.8,90.0
8,88,0,Tue,349,23800.0,13.6,580.0
1,14,3,Fri,705,5000.0,13.6,900.0
2,21,1,Tue,280,3858.0,12.0,154.6
0,01,1,Thu,226,2000.0,2.8,210.0
5,59,1,Thu,484,6000.0,8.0,400.0
6,67,1,Wed,720,2465.0,2.0,300.0
1,18,1,Mon,332,15000.0,13.6,430.0
0,01,3,Fri,484,7700.0,11.6,785.0
4,49,3,Fri,441,7650.0,4.0,350.0
3,31,1,Wed,246,16977.0,8.4,380.0
3,30,1,Wed,288,7520.0,6.0,215.0
5,51,1,Fri,472,3337.0,13.6,850.0
2,24,0,Mon,57,10000.0,13.6,175.0
2,27,3,Fri,420,12000.0,13.6,260.0
2,24,1,Thu,544,4420.0,5.2,345.0
2,22,4,Thu,902,5000.0,12.8,500.0
8,81,1,Tue,628,6000.0,5.6,350.0
3,31,1,Thu,331,5000.0,13.6,400.0
7,74,1,Tue,720,24600.0,13.6,780.0
7,74,3,Fri,620,1600.0,3.2,270.0
2,21,1,Tue,499,23000.0,13.6,600.0
2,21,1,Mon,650,12607.0,13.6,750.0
2,22,3,Fri,312,11100.0,6.0,230.0
2,21,1,Thu,769,19390.0,13.2,820.0
5,59,0,Wed,187,1000.0,2.0,123.33
0,06,1,Tue,191,5880.0,13.6,260.0
9,99,4,Thu,401,20000.0,13.6,390.0
9,90,1,Wed,315,3579.0,2.8,216.67
2,28,1,Wed,635,6439.0,6.8,355.0
2,28,1,Tue,661,12695.0,7.2,900.0
9,95,1,Wed,316,10000.0,6.8,250.0
3,31,1,Mon,268,11000.0,6.8,225.0
7,78,1,Tue,162,4000.0,6.0,320.0
8,87,1,Tue,512,17112.0,13.6,570.0
2,29,1,Thu,397,12620.0,6.8,203.33
2,28,1,Wed,318,2950.0,13.6,530.0
8,89,1,Wed,99,3072.5,3.4,51.92
1,16,0,Thu,151,5000.0,8.5,278.53
8,89,1,Tue,310,300.0,1.3,133.33
3,38,1,Thu,183,8060.0,5.2,152.25
3,34,2,Wed,868,2530.0,1.6,610.0
7,75,1,Mon,557,800.0,2.0,310.0
5,53,3,Fri,605,12000.0,6.8,350.0
0,08,3,Fri,402,9238.0,13.6,580.0
6,65,0,Wed,127,950.0,3.75,190.0
2,28,3,Fri,396,1007.0,13.6,350.0
8,86,1,Tue,686,23040.0,13.6,800.0
0,06,1,Wed,377,11299.0,6.0,350.0
8,87,1,Tue,651,24000.0,13.6,720.0
8,85,1,Wed,577,704.0,3.75,230.0
0,04,0,Tue,87,3050.0,13.6,200.0
1,12,1,Tue,240,17109.0,13.6,425.0
3,34,1,Tue,402,3960.0,5.2,183.33
3,31,1,Tue,303,24520.0,13.6,430.0
3,35,1,Tue,306,3000.0,4.0,320.0
6,64,1,Tue,583,4522.0,7.6,250.0
6,67,1,Wed,440,9700.0,8.1,330.0
3,31,1,Tue,274,24000.0,13.6,400.0
4,46,3,Fri,399,3600.0,5.0,300.0
0,01,3,Fri,532,14355.0,13.6,620.0
2,23,1,Mon,234,20000.0,13.6,350.0
7,74,3,Fri,271,500.0,6.0,171.52
7,74,1,Thu,355,2000.0,1.5,200.0
7,72,0,Tue,76,3000.0,7.0,150.0
8,86,0,Tue,353,1581.0,5.8,490.0
1,19,1,Wed,193,25000.0,13.6,275.0
2,23,1,Mon,254,24000.0,13.6,430.0
4,48,1,Tue,348,4501.0,5.2,260.0
9,90,4,Thu,407,4000.0,3.7,500.0
0,09,5,Wed,291,2000.0,2.5,325.0
0,07,3,Fri,724,12000.0,13.6,570.0
8,86,1,Mon,708,2200.0,2.4,300.0
5,50,1,Mon,355,2216.0,2.4,270.0
1,19,1,Thu,155,20000.0,13.6,250.0
0,01,2,Mon,998,777.0,1.2,200.0
5,56,1,Tue,527,22270.0,13.6,760.0
2,21,1,Tue,323,2350.0,4.8,240.0
9,97,1,Mon,520,2900.0,8.5,400.0
3,37,1,Tue,345,25680.0,13.6,380.0
1,12,3,Fri,465,16624.0,8.4,525.56
7,74,1,Thu,409,1100.0,4.0,280.0
4,40,1,Thu,600,3092.0,13.6,680.0
3,37,1,Wed,246,1450.0,1.9,180.0
1,16,1,Tue,391,2360.0,6.0,275.0
6,68,1,Tue,273,25420.0,13.6,600.0
6,66,1,Wed,544,10114.0,6.8,450.0
2,21,3,Fri,311,7845.0,13.6,360.0
2,22,1,Wed,287,2035.0,4.4,133.33
3,36,1,Wed,282,9040.0,5.0,429.59
7,75,3,Fri,604,6536.0,7.2,320.0
5,54,3,Fri,303,4280.0,2.8,240.0
5,51,1,Mon,546,5900.0,4.4,360.0
2,21,1,Wed,563,3458.0,9.2,340.0
5,50,1,Wed,591,3408.0,2.8,265.0
0,06,1,Wed,329,24506.0,13.6,460.0
6,67,3,Fri,650,1500.0,3.5,270.0
S,S6,3,Fri,1289,24000.0,13.6,850.0
3,37,1,Tue,315,5000.0,7.0,310.0
0,03,1,Thu,589,23432.0,9.6,660.0
6,64,2,Wed,520,1000.0,1.1,160.0
0,01,0,Wed,485,3000.0,3.0,666.0
2,21,1,Thu,624,12600.0,13.6,770.0
2,23,3,Fri,632,6500.0,5.6,340.0
6,63,1,Wed,514,10800.0,6.6,345.0
0,08,1,Tue,504,2000.0,13.6,575.0
5,57,1,Thu,823,2027.0,4.0,410.0
7,71,1,Tue,188,556.0,2.4,130.0
8,83,1,Mon,135,1330.0,4.0,180.0
8,80,0,Fri,202,310.0,3.7,230.0
4,49,1,Mon,462,8800.0,11.2,325.0
0,09,3,Fri,519,7200.0,13.6,550.0
8,85,2,Mon,867,15000.0,13.6,1530.0
2,22,1,Tue,255,5320.0,11.2,400.0
3,34,1,Mon,467,4654.0,10.4,290.0
2,29,1,Mon,79,12000.0,6.8,225.0
2,25,3,Fri,701,22798.0,13.6,780.0
5,51,1,Wed,613,8800.0,4.4,225.0
1,15,1,Tue,727,10000.0,13.6,950.0
0,06,1,Tue,243,19505.0,13.6,445.0
0,06,1,Mon,858,3770.0,14.4,980.0
6,63,2,Wed,602,5500.0,2.4,200.0
5,57,3,Fri,369,2400.0,3.2,240.0
5,50,1,Thu,636,4150.0,6.8,450.0
6,65,3,Fri,240,1000.0,5.0,290.0
3,39,3,Fri,132,8440.0,4.5,100.0
7,73,1,Tue,499,24000.0,13.6,525.0
1,15,3,Fri,530,10000.0,13.6,610.0
3,33,0,Thu,16,24719.0,13.6,560.0
0,07,1,Thu,267,1046.0,1.5,570.0
0,09,0,Tue,547,2140.0,2.0,520.0
0,06,1,Thu,596,1198.0,6.8,100.0
0,01,1,Thu,659,3200.0,5.0,495.0
2,27,1,Wed,398,8438.0,11.6,240.0
3,39,0,Wed,198,25204.0,13.6,350.0
2,21,1,Mon,293,3803.0,2.0,160.0
9,99,1,Thu,307,4080.0,4.8,220.0
2,22,1,Tue,230,1415.0,4.0,220.0
6,66,1,Tue,414,7000.0,7.0,475.0
7,78,3,Fri,791,3760.0,8.0,1000.0
4,49,3,Fri,627,13671.0,6.8,380.0
1,13,1,Wed,648,6000.0,2.4,400.0
5,59,1,Wed,514,5768.0,13.6,950.0
4,48,1,Thu,466,2200.0,2.0,150.0
8,85,1,Mon,374,3200.0,5.0,300.0
4,49,3,Fri,520,200.0,2.0,350.0
1,19,1,Wed,243,6000.0,4.0,133.33
9,99,1,Thu,291,3000.0,1.8,260.0
2,21,3,Fri,322,8335.0,13.6,430.0
3,30,1,Mon,342,24000.0,13.6,500.0
1,12,1,Mon,474,17107.9,13.6,590.0
1,16,1,Wed,718,24750.0,13.6,900.0
3,37,1,Wed,352,24000.0,13.6,440.0
0,01,3,Fri,484,3900.0,5.8,395.0
0,01,1,Mon,562,5800.0,6.2,645.0
0,06,1,Wed,215,23803.0,13.6,670.0
2,25,1,Mon,309,20000.0,13.6,510.0
2,23,3,Fri,273,25000.0,13.6,370.0
4,48,1,Mon,526,3327.0,2.0,207.5
0,06,1,Mon,328,24000.0,13.6,500.0
8,83,3,Fri,867,8910.0,13.2,950.0
1,13,1,Thu,16,4100.0,8.4,200.0
7,74,1,Thu,340,500.0,3.0,255.0
0,06,1,Wed,581,5000.0,4.53,133.33
1,14,3,Fri,467,22000.0,13.6,850.0
0,06,1,Tue,215,15251.0,13.6,670.0
2,21,1,Thu,372,6000.0,13.6,550.0
4,41,1,Mon,560,6000.0,13.6,660.0
9,93,1,Tue,479,480.0,2.6,270.0
8,89,1,Mon,622,12000.0,6.8,410.0
3,34,1,Wed,289,8300.0,4.4,240.0
1,19,1,Thu,636,12978.0,5.6,365.0
6,66,1,Mon,741,5964.0,8.0,415.35
1,14,0,Tue,349,15000.0,13.6,485.0
2,24,2,Tue,611,7360.0,13.6,760.0
0,06,1,Thu,554,15280.0,13.6,720.0
2,21,1,Wed,406,10000.0,4.0,350.0
3,39,1,Wed,145,12000.0,7.0,175.0
7,78,1,Wed,711,4350.0,9.0,465.0
